p1_name,p2_name,chem_logit_mean,chem_logit_sd
Caden Nemoff,Camila Zilveti,-0.004,0.0471
Blaine Hovenier,Tyler Loong,-0.0008,0.0473
Christine Trifunovic,Mota Alhouni,0.0073,0.0489
Andrei Daescu,Tyra Hurricane Black,-0.0173,0.0498
Emma Nelson,Max Freeman,0.0125,0.0504
Jalina Ingram,CJ Klinger,-0.0081,0.0483
Mohaned Alhouni,Lindsey Newman,0.0108,0.0466
Andrew Caldarella,Jaeda Minniefield,-0.0078,0.0468
Maggie Brascia,Will Mackinnon,0.0029,0.0507
Roscoe Bellamy,Brandon French,-0.0038,0.0496
Mota Alhouni,John Lucian Goins,0.0044,0.05
Tom Protzek,Patrick Smith,-0.0088,0.0511
Indigo Dagnall,Jaxon Madsen,0.0014,0.0505
Alix Truong,Alex Walker,-0.0035,0.0514
Pierina Imparato,Kiora Kunimoto,-0.0045,0.0492
Angie Walker,Mari Humberg,0.0042,0.0528
Lingwei Kong,Lindsey Newman,-0.0013,0.0535
Allison Phillips,Cleo Bond,-0.0063,0.0479
Genie Bouchard,Victoria Dimuzio,-0.0051,0.0534
Gabriel Joseph,Wesley Burrows,-0.0063,0.0488
Emma Nelson,Marcela Aguila Ampon,-0.0019,0.0496
Eric Roddy,Tam Trinh,-0.0058,0.0489
Andre Mercado,Aryaan Bhatia,-0.0048,0.0504
Collin Johns,Hunter Johnson,0.0051,0.0503
Yates Johnson,Anouar Braham,0.0015,0.0492
Paula Rives,Giovanna Morelli,0.0068,0.0474
Jade Rau,Luana Stanciu,-0.0006,0.0515
Zoeya Khan,Ella Yeh,-0.009,0.0509
Tamaryn Emmrich,Cailyn Campbell,-0.0029,0.0517
Lacy Schneemann,Tina Pisnik,0.0427,0.0535
Craig Johnson,Lucas Pascoe,0.0013,0.0487
Rachel Summers,Rachel Rettger,-0.0007,0.0493
Naomi Nguyen,Daria Walczak,0.0046,0.0511
Parris Todd,Kate Fahey,0.003,0.0491
Blake Goodman,Luke Wasson,-0.0025,0.047
Frank Welsher Iii,Karthik Ganesh,0.0029,0.0475
Jay Evans,Thomas Provost,-0.0042,0.0454
Rodrigo Yoshikata,Manfred Jeske,-0.0017,0.0461
Camila Zilveti,Luana Stanciu,0.0079,0.0494
Zoeya Khan,Lina Padegimaite,0.0261,0.0507
Emma Van Hee,Keilly Ulery,0.0075,0.0494
Sam Libo,Hudson De Risi,0.0066,0.0505
Hudson Hall,Ethan Miller,0.0034,0.0509
James Seagraves,Sebastian Gutierrez,0.0049,0.0479
Bassem Kheireddin,Dylan Payne,-0.0061,0.0479
Ansley Drenner,Valentina Martin,0.0022,0.0512
Keaten Kappes,Arnav Duarah,-0.0164,0.0478
Eduardo Garcia,Amit Verma,0.0023,0.0484
Gianni Mancini,Eshaan Mylavarapu,0.0046,0.0479
Ava Pisacrita,Landry Laywell,-0.0005,0.0487
Julianna Hess,Mackenzie Lee,-0.0019,0.0502
Trevor Horstmann,Garrett Peterson,-0.0021,0.049
Ben Bailey,Seth Goodman,-0.0017,0.0503
Veronica Villegas,Kathryne Yung,-0.0026,0.0481
Eli Trumeter,Axel Morgan,-0.0015,0.051
Ella Yeh,Allison Phillips,0.0021,0.053
Abigail Okelley,Mary Monson,-0.0037,0.0508
Patricia Martins,Nikita Pradeep,0.0051,0.0486
Christian Borrero,AJ Brown,0.0026,0.047
Christa Gecheva,Paula Rives,-0.0127,0.0491
Darinka Tiboldi,Tatiana Ruhl,0.0031,0.0476
Monika Wynne,Shannon Pretorius,-0.0076,0.0495
Nicole Conard,Abbigal Hatton,-0.0059,0.0498
Bruno Faletto,Anouar Braham,0.0063,0.0512
Ahmad Soussi,Dixon Doege,-0.0008,0.0494
Mark Dancuart,Ryan Torresin,0.005,0.0492
Rachel Summers,Stevie Petropouleas,0.0081,0.0486
Hyunmin Park,Stephen Sharman,-0.0037,0.0511
Ashley Griffith,Averee Beck,-0.0108,0.048
Brittany Yang,Masa Grgan,0.0188,0.0501
Tamaryn Emmrich,Lindsey Newman,-0.0096,0.0516
Audrey Adele Brown,Anna Lenhart,0.0045,0.0501
Jessica Mason,Elise Fortino,-0.0032,0.0483
Katie O'Riley,Kasia Carr,-0.0021,0.0495
Lova Metor,Michael Vallejo,0.005,0.0478
Justin Guiltinan,Carson Esraelian,-0.0001,0.0469
Caitlin Klaassen,Louise Kwong,-0.011,0.0509
Mikar Larenzo Fisher,Matthew Finnerty,-0.0021,0.0483
George Bulger,Eric Landau,0.0071,0.0502
Christopher Crouch,Connor Mogle,0.0155,0.0491
Kurt Lau,Vladimir Orellana,-0.005,0.0512
Andrew Loftin,Michael Burdakin,-0.0078,0.0493
Carlota Trevino,Allie Reichert,0.0167,0.0492
Arianna Raga,Emma Cook,-0.0086,0.0501
Alex Gee,Matt Ngo,-0.0026,0.0476
Ava Cavataio,Estee Widdershoven,0.0179,0.0483
Carlos Di Laura III,Martin Emmrich,0.0146,0.0507
Jason Loyd,Daniel Phillips,0.0145,0.0522
Chase Womack,Etienne Blaszkewycz,0.011,0.0504
Austin Bricker,Juan Benitez,-0.0049,0.0482
Tom Protzek,Luca Mack,0.0106,0.0509
Indigo Dagnall,Luc Pham,0.0103,0.0497
Kylie Imperial,Jazz Hearn IV,-0.0135,0.0471
Jimmy Terzian,Ben Davis,-0.012,0.0491
Austin Mireles,Makiyah Cormick,-0.0005,0.0456
Sunny Krittayaweth,Yaamunan Venkatesan,0.0009,0.05
JP Gorby,Divin Sarthak,-0.0053,0.0538
Easton Horricks,Jaikin Gomez,-0.0142,0.052
Victoria Mikuta,Jessica Ho,-0.0035,0.0503
Zoey Weil,Samantha Parker,0.0006,0.0496
Zach Gonnering,Nicholas Romano,0.0048,0.0463
Hunter Merritt,Gael Lomas,-0.0019,0.0513
Preston Gordon,Ethan Hall,-0.0004,0.0487
Ana Gordon,Rachael Fitzgerald,0.0028,0.048
Liam Duffin,Nicholas Wade,-0.0024,0.0444
Mats Dolese,Jonathon Hart,-0.0054,0.0483
Poongi Hong,William Kammerait,0.0002,0.053
Dominique Canale,Martina Wynia,-0.0063,0.0523
Tiger Chowdhury,TJ Rudden,-0.0052,0.0522
Yolena Carlon,Chloe Diskin,0.004,0.0478
Eliel Herminas,Cristobal Del Castillo,0.0063,0.0532
Jordan Fenner,Carson Stovall,-0.0027,0.0502
Brookes Jones,Diego Lebron Perez,-0.0038,0.0465
Chris Jammal,Natalie Hur,-0.0042,0.0503
Vritti Sethi,Karthik Ganesh,-0.0054,0.0494
Hudson Hall,Lina Romero Alarcon,-0.0086,0.0477
Kendall Hunt,Seth Goodman,0.0032,0.0487
Elise Fortino,Arnav Duarah,-0.0051,0.0501
Cassie Postma,Joel Pelletier,-0.0043,0.0489
Manfred Jeske,Emmaline Nichols,-0.0003,0.0509
Luana Stanciu,Miles Hoover,0.021,0.049
Astrid Torres,Divin Sarthak,-0.0053,0.0502
Arianna Raga,Dan Nguyen,0.0089,0.0506
Yolena Carlon,Wade Heerboth,0.0033,0.0508
Kathryne Yung,Timothy Aurelio,0.0039,0.0503
Christa Gecheva,Mark Dancuart,-0.0029,0.0523
Wendy Weston,Hudson De Risi,-0.0088,0.0487
Emma Wang,Martin Stanchev,0.0164,0.0491
Lindsey Newman,Martin Emmrich,0.0148,0.0514
Abbigal Hatton,Etienne Blaszkewycz,-0.0088,0.0521
Jazz Hearn IV,Eli Steiner,-0.0008,0.0462
Ana Gordon,Don Alto,0.01,0.05
Ava Cavataio,Juan Benitez,0.0092,0.0508
Carlota Trevino,Anouar Braham,-0.0024,0.05
Bruno Faletto,Marisa Ruiz,0.0057,0.0501
William Kammerait,Rachel Janssen,0.0052,0.0509
Zoey Weil,Camden Chaffin,0.0262,0.0501
Tom Protzek,Ella Yeh,0.0065,0.0461
Julianna Hess,Diego Lebron Perez,0.0037,0.0518
Kentaro Hamaguchi,Kayla Williams,-0.0013,0.0489
Abigail Okelley,Axel Morgan,0.002,0.0481
Patricia Martins,Cristobal Del Castillo,-0.0007,0.0508
Michael Vallejo,Brittany Yang,-0.0078,0.0457
Indigo Dagnall,Jaeda Minniefield,-0.0062,0.0506
Nicholas Wade,Maddy Rasmusen,0.007,0.0474
Victoria Nguyen,Luc Pham,-0.011,0.0505
Zach Gonnering,Averee Beck,-0.0135,0.0489
Matthew Finnerty,Anna Lenhart,0.0044,0.0481
Rachel Summers,Adair Garcia,-0.0016,0.0481
Emma Cook,Vincent Rettke,0.0337,0.0499
Kylie Imperial,Jose Martinez,0.0033,0.05
Rodrigo Yoshikata,Tatiana Ruhl,0.0044,0.0498
Zoeya Khan,Naveen Beasley,-0.0187,0.0481
Princess Gbadamosi,Bassem Kheireddin,0.0048,0.0516
Monika Wynne,Makiyah Cormick,-0.0021,0.0507
Liam Duffin,Mary Monson,0.0072,0.0498
James Seagraves,Cheyenne Jones,-0.0072,0.0502
Brenna Murray,Bret Berryman,0.0046,0.05
Rachael Fitzgerald,Preston Gordon,-0.0094,0.0476
Mike Radermacher,Chloe Diskin,0.013,0.0505
Brookes Jones,Mackenzie Lee,0.0009,0.0495
Dominique Canale,Ben Davis,0.0048,0.0486
Austin Mireles,Nikita Pradeep,-0.0012,0.0493
Andrew Loftin,Ava Pisacrita,-0.0055,0.0485
Sarah Turk,Ruben Herrera,-0.0097,0.0507
Lyn Yuen Choo,Mark Growcott,-0.0097,0.05
Landry Laywell,Donald Johnson,-0.0056,0.0487
Jaikin Gomez,Stevie Petropouleas,-0.0016,0.0507
Brock Rzesnowiecky,Blake Suard,0.0044,0.0535
Matthew Mead,Eddy Kim,0.0015,0.0514
Preston Lynch,Chase Ora,0.0101,0.05
Cade Pierson,Yaamunan Venkatesan,0.0074,0.0518
Cc Eleven Sacca,Jace Howard,0.0012,0.0475
Kento Tamaki,Rio Newcombe,-0.0091,0.0527
Breaden Brooks,Dean Guyer,0.0052,0.0473
Mike Newman,Zach Vond,-0.002,0.0503
Stephanie Vogt,Matt Burkhardt,0.0076,0.0483
Huey Trinh,Janaye Sakkas,-0.0033,0.0483
Dylan Flippin,Oliver Hu,-0.0011,0.0519
Andre Mercado,Natalia Simson,0.0081,0.0481
Trevor Machek,Dayna La Belle,-0.0014,0.0511
Shelley Wong,Elijah Bertram,-0.0004,0.0498
Zach Gonnering,Miles Hoover,-0.0003,0.0468
Carson Nguyen,James Ngo,0.0048,0.0498
Savanna Ticknor,Matthew Mead,0.0004,0.0494
Ernesto Fajardo,Maddy Rasmusen,0.0017,0.0489
David Litvinov,Averee Beck,-0.0016,0.048
Bryanna Ojeda,Maddox Castellanos,0.0078,0.0474
Cc Eleven Sacca,Natasha Stoop,-0.0032,0.0468
Madison Grollman,Chelsea Purcell,0.0059,0.049
Naomi Nguyen,Cameron Luhring,0.0093,0.0478
Naomi Tran,Cagatay Soke,-0.0087,0.0471
Daniel Traxler,Mike Anderson,0.0129,0.0494
Rio Newcombe,Kelly Goodnow,-0.0034,0.0484
Hilary Toole,David Perez,0.0064,0.0513
Natalia Simson,Molly Ticknor,-0.0022,0.0511
Dave Conley,Kyle Borawski,-0.0033,0.0476
Dayna La Belle,Jessica Mason,-0.0016,0.0475
Lena Spence,Sienna Hitzeman,-0.003,0.0466
Erik Pailet,Tia Elpusan,-0.0028,0.048
Matthew Sah,Louie Payetta,0.0019,0.054
Austin White,Elijah Bertram,-0.0044,0.0493
Stevan Quintanar,Zachary Champine,-0.0007,0.0509
Kathryn Glavinovich,Naomi Tran,-0.0011,0.0493
Eli Steiner,Troy Akin,0.0036,0.0475
Ethan Dahl,Kyle McMakin,-0.0044,0.0513
Allie Davis,Eli Steiner,-0.0027,0.0514
Janet Liu,Pesa Teoni,-0.0187,0.0507
Joshua Cooperman,Natasha Stoop,0.0017,0.0509
Ninh Nguyen,Matt Ngo,0.0083,0.0483
Lena Spence,Dean Guyer,-0.0027,0.0499
Priyank Soni,Nick Casey,0.0012,0.0496
Cami Blake,Devon Sikora,0.0021,0.0512
Johnny Goldberg,Clayton Powell,-0.004,0.0483
Megan McCray,Rikk Shimizu,-0.0069,0.0469
Spencer Duane,Joshua Cooperman,-0.0051,0.048
Rocky Guido,Logan Formaniuk,0.0005,0.0498
Spencer Duane,Katie Neils,0.0009,0.0501
Breaden Brooks,Sienna Hitzeman,-0.001,0.0469
Maverick Messinger,Molly Ticknor,0.0006,0.0519
Carson Nguyen,Kathryn Glavinovich,-0.0011,0.0518
Tyler Loong,Marcela Aguila Ampon,-0.0068,0.0481
Carlos Di Laura III,Angie Walker,-0.0007,0.0486
Lucas Pascoe,Abbigal Hatton,0.0137,0.0507
Julian Arnold,Allyce Jones,0.0063,0.0496
Pierina Imparato,Christopher Haworth,-0.0014,0.0506
Luana Stanciu,Rafael Lenhard,-0.0053,0.05
Blaine Hovenier,Cailyn Campbell,0.0031,0.0461
Averee Beck,Maddy Rasmusen,0.0018,0.0503
Alix Truong,Christian Alshon,0.0144,0.0455
Zoeya Khan,Armaan Bhatia,-0.0007,0.0491
Liz Truluck,James Delgado,-0.0058,0.0469
Jace Morris,Ella Cosma,-0.0073,0.0509
Nicole Conard,Will Mackinnon,0.0042,0.0507
Allie Davis,Chloe Diskin,0.0078,0.0498
Caden Nemoff,Rachel Summers,0.0015,0.0474
Brooke Buckner,Roscoe Bellamy,-0.0007,0.0488
Jonathan Truong,Meghan Dizon,0.0104,0.0483
Jade Rau,Edward Perez,0.0079,0.0506
Christa Gecheva,Clayton Powell,0.0074,0.0498
Tom Protzek,Daria Walczak,-0.0016,0.0475
Aiko Yoshitomi,Albie Huang,-0.0061,0.0476
Rafa Hewett,Lingwei Kong,0.0118,0.0479
Tama Shimabukuro,Nicola Schoeman,0.0023,0.0498
Max Freeman,Mari Humberg,0.0016,0.0482
Rachel Rohrabacher,Gabriel Tardio,-0.0126,0.0512
George Wall,Albie Huang,0.0085,0.049
Hannah Blatt,Luc Pham,-0.0067,0.0502
Pablo Tellez,Kaitlyn Christian,-0.0005,0.0475
John Lucian Goins,Olivia McMillan,0.0085,0.0513
Noe Khlif,Tyra Hurricane Black,0.0019,0.0461
Naomi Nguyen,Kelly Goodnow,0.001,0.0511
Eric Roddy,Wil Shaffer,0.003,0.0485
Edward Perez,Christopher Crouch,0.0113,0.0454
Christopher Haworth,Alexander Crum,-0.0011,0.0515
Carlos Di Laura III,Michael Loyd,0.0065,0.0504
Julian Arnold,James Delgado,0.0059,0.0469
Tama Shimabukuro,Gregory Dow,0.0023,0.0472
Andre Mercado,Connor Mogle,0.0077,0.0475
Jace Morris,Craig Johnson,0.0104,0.0484
Len Yang,Collin Johns,0.0103,0.0481
Ashley Griffith,Mehvish Safdar,-0.003,0.0484
George Wall,Kenta Miyoshi,0.0096,0.0463
George Rangelov,Mota Alhouni,0.0027,0.0488
Tyler Loong,Rafael Lenhard,0.0006,0.0503
Spartak Rahachou,Luke Wasson,0.0046,0.0446
Aryaan Bhatia,Lucas Pascoe,-0.0032,0.048
Daria Walczak,Angie Walker,-0.0047,0.0483
Jonathan Truong,Brandon French,-0.0063,0.0499
Rafa Hewett,Anouar Braham,-0.0069,0.0495
Cailyn Campbell,Mari Humberg,0.0163,0.0496
Brooke Buckner,Kate Fahey,-0.0155,0.05
Chloe Igleski,Kiora Kunimoto,0.0021,0.0514
Zoey Weil,Victoria Dimuzio,0.0046,0.0473
Cleo Bond,Olivia McMillan,-0.0058,0.049
Jay Devilliers,Jaume Martinez Vich,0.0165,0.0476
Ella Cosma,Luana Stanciu,-0.0092,0.0507
Adam Harvey,Freddie Powell,-0.0044,0.0483
Mark Dancuart,Ben Slive,0.0134,0.0477
Dillon Segur,Travis Rettenmaier,-0.0016,0.048
Kamden Bradstreet,Jaikin Gomez,0.0056,0.0518
Amir Evgamukov,Julian Slive,-0.0027,0.0523
Rachael James,Sophie Abrams,0.0031,0.0474
Christopher Crouch,James Delgado,-0.0046,0.0487
Clayton Powell,Randy Blanco,-0.0141,0.0485
Jason Parker,Scott McRee,-0.0029,0.0505
Andi Godwin,Mara Vasvatekis,-0.0012,0.0459
Dylan Lewis,Boris Paque,-0.001,0.0491
Amanda Hendry,Allie Reichert,-0.0028,0.0476
Isabella Dunlap,Mehvish Safdar,0.0093,0.0481
TJ Rudden,Lucas Cancelier,0.0006,0.0494
Jack Maline,Brian Johnson,-0.0022,0.048
David Angel Rosales Jr.,Carlos Zambrano,-0.0021,0.0512
Tristan Dussault,Nicholas Romano,-0.0012,0.0493
Lauren Hidalgo-Smith,Stevie Petropouleas,-0.0021,0.0487
Samuel Wells,Michael Vallejo,-0.0011,0.0486
Jonas Daehler,Jamie Carmichael,-0.0011,0.0483
Ben Cawston,Maksims Kazijevs,0.0109,0.0512
Django Chassang,Kalen Harbaugh,0.0001,0.0493
Kelsey Roundtree,Frankee Hendricks,-0.0014,0.0506
George Rangelov,Mouaad Alhouni,-0.0086,0.0542
Audrey Adele Brown,Mia Turcsany,-0.0013,0.0495
Patricio Pereyra,Nejc Sitar,0.0058,0.0518
Arielle Butler,Andrea Koop,-0.0044,0.0499
Juan Varon,Eli Steiner,0.0021,0.0494
Andrew Loftin,Jae Centonze,-0.0006,0.0487
Eileen Wang,Brittany Yang,-0.007,0.0508
Jade Rau,Victoria Shinkaretzky,-0.0007,0.0505
Regina Goldberg,Kamyla Held,0.0043,0.0491
Claudia Flores,Natalia Sanchez,-0.002,0.0471
Federico Nani,Michael Shaw,-0.0012,0.049
Javon Turcsany,Elisha Turner,0.009,0.0487
Abigail Okelley,Ariana Rodriguez,0.0005,0.049
Jimmy Terzian,Ryan Gilbert,-0.0056,0.0494
Tyler Glowaki,Luis Rojas,-0.0013,0.0503
Sofia Manzanares,Stephanie Mazurek,0.0016,0.0474
Nolan Smyth,Xavier Richard,0.0019,0.0506
Connor Mogle,Jhonnatan Medina Alvarez,-0.0104,0.0518
Bruno Faletto,Ariana Rodriguez,-0.0046,0.049
Andrew Loftin,Ava Ignatowich,-0.0008,0.0489
Ben Cawston,Jaeda Minniefield,-0.0028,0.0511
Maksims Kazijevs,Giovanna Morelli,0.0122,0.0478
Cassidy Hoag,Federico Nani,-0.0012,0.0477
Evan Pratt,Mia Turcsany,0.0028,0.0492
Tamaryn Emmrich,James Delgado,0.0085,0.0448
Isabella Dunlap,Freddie Powell,0.0033,0.049
Adam Harvey,Mehvish Safdar,-0.0237,0.0466
Patrick Smith,Mara Vasvatekis,-0.0054,0.05
Claudia Flores,Emanuel Dickson,-0.0001,0.0483
Julian Slive,Allie Reichert,-0.0015,0.0506
Tyler Glowaki,Christee Chargot,0.0027,0.0533
Kamden Bradstreet,Victoria Shinkaretzky,-0.0001,0.0501
Forest Dennis,Francesca Randazzo,-0.0027,0.0491
Shannon Pretorius,Nicholas Romano,0.0043,0.0517
Nadia Echeverria,Jaikin Gomez,-0.0036,0.0465
Paula Rives,Martin Emmrich,-0.0019,0.0523
Ava Cavataio,Clayton Powell,-0.0125,0.0494
Martina Frantova,Randy Blanco,0.0284,0.0505
Arielle Butler,Tristan Dussault,0.0109,0.0457
Iryna Kostirko,Maiz Sinclair,-0.0025,0.0518
Ahmad El-Zarif,Haley Ferguson,0.0053,0.0513
Amanda Hendry,Mark Dancuart,-0.0088,0.0495
Monika Wynne,Juan Varon,-0.0222,0.0482
Jemi Aguilar,Carlos Zambrano,-0.0014,0.0486
Jade Rau,Ben Slive,-0.0009,0.0468
Jay Evans,Eileen Wang,-0.0029,0.0508
Kamyla Held,Elisha Turner,0.0004,0.0513
Andi Godwin,Matthew Finnerty,-0.0014,0.0493
Dylan Lewis,Valerie R Simon,0.0092,0.0499
Madalina Grigoriu,Jorge Nunez,-0.0086,0.0475
Jarryd Woog,Brittni Tonnessen,0.001,0.0492
Hudson De Risi,Patara Tezduyar,0.0052,0.0471
Scott McRee,Masa Grgan,0.0023,0.0481
Sharienne Ricardo,Daniel Couzens,0.0024,0.0438
Adalynn Lund,Lucas Erlikh,-0.0061,0.0514
Manfred Jeske,Chris Cooprider,0.0051,0.0486
Lyn Yuen Choo,Brandon Fritze,0.0003,0.0496
Hudson Hall,Blake Suard,0.0071,0.0511
Wade Heerboth,Shannon Pretorius,0.003,0.0464
Ethan Bakalinsky,Bret Berryman,-0.0003,0.0459
Mackonner Dy,Armaan Jiwa Mawji,0.0106,0.048
Justin Dages,Gabriel Zimeri,0.0066,0.0509
Natalie Hur,Miles Hoover,-0.0028,0.05
Patricia Martins,Eshaan Mylavarapu,-0.0052,0.0526
David Miller,Patrik Kevin Tsati-Onla,-0.0027,0.0512
Grace Crosby,Neha Khurana,-0.0001,0.0543
Ellie Douglas,Blake Goodman,0.0033,0.0493
Natalia Simson,Vritti Sethi,0.0015,0.0464
Patricia Martins,Abla Mannarino,0.0002,0.0498
Natalia Simson,Edgaras Zilys,-0.0066,0.0494
JP Gorby,Abla Mannarino,-0.0029,0.0482
Cristobal Del Castillo,Kyle Rowe,-0.0009,0.0458
Jordan Chrysostom,Brandon Fritze,-0.0048,0.0479
Sam Libo,Braylon Ohrel,0.0026,0.0513
Victoria Nguyen,Etienne Blaszkewycz,-0.0112,0.0509
Eli Steiner,Shea Donahue,-0.0106,0.0475
Ryder Brown,Caroline Maguire,0.0027,0.0481
Daniel Miron,Austin White,0.0061,0.047
London Leon,Grant Johnson,-0.0037,0.0537
Mike Radermacher,Sebastian Gutierrez,-0.0086,0.0496
Blake Goodman,Eshaan Mylavarapu,-0.004,0.0485
Kylie Imperial,Domenico Geminiani,0.0136,0.0499
Alexander Valencia,Savannah K,-0.0031,0.0471
Dylan Wilhelm,William Hsieh,0.0004,0.0496
Joseph Evans,Grace Crosby,-0.0054,0.047
Rachel Janssen,Marie Lutz,0.0127,0.0503
Jazz Hearn IV,Shea Donahue,-0.0018,0.0506
Janet Liu,Jessica Ho,0.0153,0.0501
Hilary Toole,Julianna Hess,-0.0031,0.0522
Ryder Brown,Jasper Schaadt,-0.0094,0.0491
Hunter Merritt,James Ngo,-0.0006,0.0475
Nicholas Wade,Domenico Geminiani,-0.0119,0.0452
Marie-Claude Boisvert-Bégin,Frances Altick,0.0035,0.0493
Kinshuk Sharma,Christopher Depetro,-0.0043,0.0494
Petra Jones,Joshua Gallardo,-0.0079,0.0488
Jasper Schaadt,Ariana Ajani,0.002,0.0543
Chris Jammal,Jazz Hearn IV,-0.0018,0.048
Kayla Williams,Braden Jacobson,-0.0033,0.0514
Casey Garretson,Ryan Camras,0.0066,0.0467
Edgaras Zilys,Martin Stanchev,-0.002,0.05
Alexander Valencia,Mario Jurisic,0.0014,0.0499
Joseph Evans,James Crosby,-0.0022,0.0521
Mark Moore,Robert Brown,-0.002,0.0509
Kelsey Laurente,Sarah Williams,0.0028,0.0513
Vritti Sethi,Martin Stanchev,0.001,0.0474
Julianna Hess,Divin Sarthak,-0.0011,0.0491
John Davenport,Loc Lam,-0.0018,0.0482
Arianna Raga,Ryan Camras,-0.0008,0.0487
Dan Nguyen,Benjamin Pepion,0.0008,0.0497
Frances Altick,Austin White,-0.0006,0.0473
Poongi Hong,Cole Whitaker,0.0044,0.0459
Alexandra Valenstein,Caroline Maguire,0.0012,0.0523
Stephen Madonia,Rachel Rettger,0.0024,0.0465
Clayton Powell,Gregory Dow,0.0072,0.052
Gabriel Joseph,George Rangelov,-0.0026,0.0484
Tom Protzek,Mya Bui,-0.0055,0.0482
Christopher Haworth,Patrick Smith,-0.0066,0.0494
Ross Whittaker,Jace Morris,0.0112,0.0512
Anouar Braham,Juan Benitez,0.0011,0.0449
Zane Ford,Andrew Caldarella,-0.0145,0.0486
Ross Whittaker,Luana Stanciu,0.0014,0.0488
Luc Pham,Brooke Caruso,-0.0033,0.0447
Jonathan Truong,Lacy Schneemann,-0.0069,0.0488
Christopher Crouch,Braden Jacobson,-0.0038,0.0478
Rafa Hewett,Pierina Imparato,0.0156,0.0469
Andre Mercado,Abbigal Hatton,-0.0003,0.0513
Ava Cavataio,George Wall,0.0015,0.0499
Ting Chieh Wei,Armaan Bhatia,-0.0066,0.046
Kaitlyn Christian,Jaume Martinez Vich,-0.0042,0.0464
Tama Shimabukuro,Cailyn Campbell,-0.0039,0.0512
Lina Padegimaite,John Lucian Goins,-0.0059,0.048
Zane Navratil,Elsie Hendershot,-0.0063,0.0509
Jade Rau,Elsie Hendershot,0.0105,0.0483
Ava Cavataio,Audrey Adele Brown,-0.0101,0.0492
Eric Roddy,Carlos Di Laura III,-0.0009,0.0494
Ashley Griffith,Jaeda Minniefield,-0.0028,0.0508
Tamaryn Emmrich,Marshall Brown,-0.0036,0.0513
Lucas Pascoe,Albie Huang,0.0002,0.0505
Rafael Lenhard,Giovanna Morelli,0.0058,0.0465
Tyler Loong,Lindsey Newman,-0.0007,0.049
Samantha Parker,Brandon French,-0.0101,0.0471
Carlos Di Laura III,Martina Frantova,-0.0155,0.0481
Andre Mercado,Daniel Phillips,0.0008,0.0514
Indigo Dagnall,Alexander Crum,0.0047,0.0504
Christine Trifunovic,Daniel Phillips,0.0023,0.0495
Tyler Loong,John Lucian Goins,0.0085,0.0474
Austin Bricker,Jaeda Minniefield,-0.0024,0.0509
George Rangelov,Marcela Aguila Ampon,-0.0061,0.0513
Alix Truong,Clayton Powell,-0.009,0.0485
Isabella Dunlap,Abbigal Hatton,0.0169,0.0461
Lauren Stratman,Lindsey Newman,-0.0006,0.0494
Ting Chieh Wei,Lina Padegimaite,-0.0058,0.0494
Victoria Dimuzio,Mya Bui,0.0004,0.0482
Armaan Bhatia,Pablo Tellez,0.0067,0.0465
Rafa Hewett,Jonathan Truong,0.0029,0.0469
Giovanna Morelli,Brooke Caruso,0.0005,0.0502
Kaitlyn Christian,Emma Nelson,0.0153,0.0492
Nicole Conard,Cailyn Campbell,-0.0009,0.0471
Mike Radermacher,Bret Berryman,0.02,0.0544
Patrik Kevin Tsati-Onla,Mario Jurisic,-0.0002,0.0492
Mihae Kwon,Nok Yiu Tang,0.001,0.0469
Stephanie Alliev,Caroline Maguire,0.0058,0.0528
Zach Gonnering,Matt Burkhardt,0.0047,0.05
Beau Martin,Dave Conley,-0.0009,0.0486
Colin Wong,Syed Uzair Sufi,0.0042,0.0481
Ngo Dang Jr,Julian Chow,-0.0039,0.0503
Alec Weller,Johnny Borashan,0.0017,0.0489
Ryan Smith,Logan Schneider,-0.0005,0.0498
Jase Edwards,Chloe Diskin,0.0175,0.0493
Emmaline Nichols,Luke Wasson,-0.0023,0.0472
Nicolas Almeida,Brandon Riddle,-0.0112,0.0484
Nok Yiu Tang,Colin Wong,0.0055,0.0469
Maverick Messinger,Natalia Simson,0.0062,0.0499
Benson Parry,Payton Weber,0.0064,0.0509
Jazz Hearn IV,Mia Turcsany,0.0079,0.0461
Ngo Dang Jr,Anni Xie,0.0027,0.0503
Edward Gardner,Melissa Lein,-0.0024,0.0491
Jazz Hearn IV,Miles Hoover,0.0172,0.0479
Lizzie McFarland,Foster Johnson,0.002,0.0508
Gavin Fowler,Anthony Skalabrin,-0.0039,0.0512
Mario Barrientos,Garrett Whitehead,-0.0048,0.0514
Arsh Sharma,Shraman Prasanth,-0.0024,0.0499
Parker Eggli,Foster Johnson,-0.0059,0.049
Juan Varon,Mia Turcsany,0.0007,0.0519
Jackson Ayotte,Yaamunan Venkatesan,0.0038,0.0472
John Thorn,Lily Goodwin,0.0016,0.051
Tya Karina,Julian Chow,0.0169,0.0501
Freddie Powell,Erik Forsythe,-0.0028,0.0473
Hayden Rand,Matthew Mead,-0.0023,0.0502
Natalia Simson,Rachel Rettger,-0.0087,0.0481
Tyler Miller,Nathan Reeve,0.0018,0.052
Karina Lam,Joel Poland,0.0089,0.0506
Natalie Hansen,Garrett Whitehead,-0.0,0.0461
Duncan Mulenga Jr.,Wendy Weston,0.0108,0.0531
Rachel Grecco,Kleyton Martins da Silva,-0.006,0.0506
