uuid,name,gender,n_high,n_low,serve_regular,return_regular,serve_big,return_big,regular,big,lift,lift_se,z,skill_adj,lift_rank,skill_adj_rank,lift_halfA,lift_halfB
315153f1-6830-49ac-9b35-8a68b82d120d,Jack Foster,M,239,442,-0.1965,-0.2461,-0.1649,-0.0507,-0.4426,-0.2156,0.227,0.2973,0.76,0.4121,131,41,0.2284,0.0601
42b8527d-b84e-4f50-8e0b-5937664981e3,Sanil Jagtiani,M,780,1587,-0.0689,0.0426,0.1582,0.0413,-0.0264,0.1995,0.2259,0.172,1.31,0.0415,132,320,0.1721,0.1213
220e3821-0cac-4fce-a722-a079a5359262,Casey Garretson,M,492,987,-0.3148,0.0315,-0.0196,-0.0385,-0.2833,-0.0582,0.2252,0.2381,0.95,0.2179,133,135,0.0671,0.1924
55ed7e0a-ff2d-4ac2-aad6-b6772ef4f448,Layne Sleeth,F,2768,5307,0.0864,0.0556,0.2146,0.1512,0.142,0.3658,0.2238,0.0953,2.35,-0.1608,134,599,-0.018,0.2233
2debba8d-e0c6-4fec-9ff2-dcb4732abe90,Chandra Kusuma,F,308,572,-0.3525,-0.1189,-0.1225,-0.1296,-0.4714,-0.2521,0.2193,0.2363,0.93,0.4217,135,37,0.2684,0.2378
4b52c4a5-80c7-49e1-9728-460a9d242392,Phillip Locklear,M,689,1384,-0.0418,0.0055,0.1162,0.0663,-0.0364,0.1825,0.2189,0.1794,1.22,0.0731,136,270,0.1637,0.0754
283c842a-ddbd-4e94-9922-ef3080f75ad3,Maksims Kazijevs,M,200,353,-0.0472,-0.0363,0.1136,0.0135,-0.0835,0.1271,0.2106,0.2645,0.8,0.0435,137,315,0.1476,0.1733
17acdeab-879d-46c1-bc2c-b31d17acb8ed,Jeremy Lim,M,303,508,-0.3124,0.0993,-0.0484,0.0441,-0.2131,-0.0043,0.2088,0.3066,0.68,0.5609,138,12,0.1926,0.0954
093e132a-0458-472b-aaee-ee7e15d25e20,Chris Jammal,M,241,525,-0.0746,-0.1003,-0.0086,0.0411,-0.1749,0.0324,0.2074,0.2389,0.87,0.1982,139,147,0.0415,0.1928
3d9c8684-953f-4008-b355-b6104ee56a5b,Connor Mogle,M,2097,4145,-0.0086,0.133,0.2278,0.1038,0.1244,0.3317,0.2072,0.1144,1.81,-0.0941,140,516,0.1043,0.0575
2b508074-59ec-455c-8974-31de393bc165,Lyn Yuen Choo,F,371,775,-0.0962,-0.0024,0.0766,0.0311,-0.0985,0.1077,0.2063,0.2108,0.98,0.0757,141,267,0.2068,0.0872
66a6c35b-33a2-4a23-b5db-fa53c96d643a,Kaitlyn Christian,F,4656,9637,0.0624,0.1127,0.2227,0.1584,0.1751,0.3811,0.206,0.0729,2.83,-0.0456,142,449,0.0527,0.1283
e21cb6e0-aabb-43b2-a112-c0a0a59081bf,Oliver Frank,M,430,831,-0.1733,0.1404,0.1473,0.0249,-0.0329,0.1722,0.205,0.2221,0.92,0.0105,143,361,0.164,0.0033
0c5b84bb-4c04-4906-86bc-deb533ff4eec,Zane Ford,M,2335,4698,-0.037,-0.0515,0.1181,-0.0033,-0.0885,0.1148,0.2033,0.1072,1.9,0.1571,144,183,0.0288,0.1575
76419f3a-712c-4241-8940-6f9bda847ba7,Lauren Stratman,F,3851,7792,0.0504,0.1413,0.1899,0.2033,0.1917,0.3932,0.2015,0.0809,2.49,-0.0495,145,453,0.1979,-0.0582
a91e2b68-7357-4518-baf9-f59b0b4c2477,Christopher Haworth,M,1892,3659,0.015,0.0607,0.1058,0.1705,0.0757,0.2763,0.2007,0.1159,1.73,-0.0431,146,440,0.07,0.1058
06e87b30-1f70-46e6-a6a8-17a4086d609a,Kailas Shekar,M,834,1620,-0.1813,-0.0649,0.0424,-0.0889,-0.2462,-0.0465,0.1997,0.1699,1.18,0.0108,147,360,0.212,0.1
dcd029fb-2814-401b-a1cb-0c4269d9954b,Allie Reichert,F,689,1438,-0.0322,-0.0665,0.0612,0.0386,-0.0987,0.0998,0.1985,0.1815,1.09,-0.1233,148,551,-0.0838,0.314
30d6d999-b324-4744-b08c-8309e83c57b0,Naveen Beasley,M,1197,2397,0.0012,-0.0149,0.1584,0.0212,-0.0136,0.1797,0.1933,0.1472,1.31,-0.0305,149,420,0.0393,0.1322
2819525e-d485-4ab3-a300-1c6dbdb3ae39,Quan Do,M,756,1580,-0.1174,0.1346,0.1846,0.0248,0.0172,0.2094,0.1922,0.1775,1.08,-0.0418,150,438,0.0486,0.2167
8c94d7b2-0dce-455e-916f-e35927d53547,Thomas Yu,M,932,1885,0.058,0.189,0.2052,0.2329,0.247,0.4381,0.1911,0.1594,1.2,-0.1247,151,556,0.2071,-0.041
03c7da24-3aa8-4bad-8932-85c2a72ccf71,Emily Stumpf,F,210,338,-0.1477,-0.0118,0.0113,0.0201,-0.1594,0.0314,0.1908,0.2998,0.64,0.1759,152,169,0.4232,-0.1792
05bf7513-7f0a-4f6b-bc11-5d4b14314d91,Tom Protzek,M,2772,5452,0.0133,0.0011,0.1483,0.0562,0.0143,0.2045,0.1901,0.0946,2.01,-0.0042,153,384,0.1899,0.0167
0df3b359-d935-4c79-a16a-ce373f55db07,Ernesto Fajardo,M,347,664,-0.1311,-0.07,0.0014,-0.0131,-0.2011,-0.0117,0.1894,0.2416,0.78,0.2968,154,80,0.0239,0.2961
5a2bcefc-c495-4a2d-b3cc-03b6cdecd84f,Xiao Yi Wang-Beckvall,F,817,1609,-0.059,0.0042,0.1247,0.0079,-0.0548,0.1325,0.1873,0.1641,1.14,0.0794,155,264,-0.093,0.3116
4d79c4da-92de-4292-b231-59d2bd32c944,Alex Bowers,F,205,385,-0.1082,-0.0728,-0.0386,0.0435,-0.1811,0.0049,0.186,0.3496,0.53,0.4189,156,38,0.146,0.0
d43db93c-6710-4a18-a406-497eb7a068ce,Spencer Smith,M,1915,3919,-0.0465,0.0831,0.1764,0.0448,0.0366,0.2213,0.1847,0.1103,1.67,0.0565,157,292,-0.129,0.2686
04158680-ebb3-4554-96a1-500cc6d00882,Chloe Igleski,F,1437,2873,0.0328,-0.0271,0.0621,0.1271,0.0057,0.1891,0.1835,0.1294,1.42,0.082,158,263,-0.1221,0.3491
7cb07784-a295-4038-b712-ec86ecd70c39,Michelle Esquivel,F,1127,2318,0.0419,0.1095,0.2197,0.1121,0.1514,0.3319,0.1805,0.14,1.29,-0.0619,159,471,0.3232,-0.2599
b68c0204-d9d4-4cba-bf23-46706abd77bf,Clayton Powell,M,1393,2731,0.108,0.0087,0.1623,0.1345,0.1167,0.2968,0.1801,0.1319,1.37,-0.0382,160,432,0.0275,0.106
cd1bf109-4907-4208-bca1-4d12f9494a4c,Casey Diamond,M,1235,2349,0.0581,0.0265,0.1397,0.1247,0.0847,0.2644,0.1798,0.1335,1.35,0.0352,161,330,0.0475,0.0903
5ff7095c-6dc7-4534-8e29-1b62c6f66bba,Felicity Di Laura,F,557,1089,-0.103,-0.0481,0.0465,-0.0223,-0.1512,0.0242,0.1754,0.1846,0.95,0.0849,162,261,0.2625,0.0598
794634b2-7e1a-4928-ac82-a13fd3e984b2,Jessica Wilcox,F,224,442,-0.2588,0.0017,-0.037,-0.045,-0.2571,-0.082,0.175,0.262,0.67,0.2391,163,119,-0.1951,0.3282
c84377c6-b0ca-42dd-bc1a-2fd3d3c4ef9f,Ryan Torresin,M,623,1201,0.1859,-0.1212,0.1759,0.0589,0.0647,0.2348,0.1701,0.1942,0.88,-0.0434,164,442,0.009,0.1517
efedfcd1-7638-4c6e-8225-fea7f8d40031,Victoria Simon,F,759,1447,-0.0737,-0.1783,0.0121,-0.0959,-0.2521,-0.0838,0.1683,0.1818,0.93,0.2274,165,122,0.2291,0.0073
e2b605ed-b830-499b-a1b0-c74546ff4777,Sophia Nhi Huynh,F,433,874,-0.1287,-0.0584,-0.0448,0.0258,-0.1871,-0.019,0.1681,0.2102,0.8,0.3044,166,75,0.2502,-0.0065
c28e1a62-b0af-4336-8d1c-8b77a210b705,Andre Feliz,M,363,762,-0.0253,0.0368,0.1206,0.0575,0.0115,0.178,0.1666,0.2443,0.68,-0.0849,167,503,0.0315,0.0981
614e164a-4197-44eb-855c-586cf79fbfc9,Ivan Jakovljevic,M,3242,6560,0.0046,0.0506,0.1344,0.0867,0.0552,0.2211,0.1659,0.0881,1.88,0.0081,168,367,0.0212,0.062
e18b2cb6-ae9b-4175-8947-697eabf80061,Mark Growcott,M,373,778,-0.0869,0.0949,0.1065,0.0674,0.008,0.1739,0.1659,0.2405,0.69,0.0926,169,250,0.1647,0.1313
3ad652aa-3fdd-4e53-8f34-dfdedc3c1901,Christine Maddox,F,574,1177,0.0045,0.0454,0.0636,0.1498,0.0498,0.2135,0.1636,0.1906,0.86,-0.0542,170,460,0.1272,0.0455
bd8e1ad4-5402-4c55-a95b-1d39c1de2344,Spencer Liang,F,165,294,0.2671,-0.43,0.0326,-0.0324,-0.1629,0.0002,0.1631,0.3314,0.49,0.3131,171,72,-0.0006,0.2068
524b89ad-b76b-40b4-a0db-736bdc7b8adb,Hien Truong,M,400,770,0.1115,0.0249,0.2437,0.055,0.1364,0.2987,0.1623,0.2115,0.77,-0.147,172,592,0.0632,0.0231
0fadc58c-ce4c-4a9b-884f-8993354775ca,Rianna Valdes,F,272,595,-0.0434,0.0469,0.0506,0.1151,0.0035,0.1656,0.1621,0.2223,0.73,-0.0101,173,393,0.0533,0.2559
ababc250-f834-4e1b-a3e5-f7152faf0888,Kendall Warren,F,169,357,-0.0142,-0.1878,-0.0132,-0.0269,-0.202,-0.0401,0.1619,0.3893,0.42,0.3204,174,70,0.1588,0.0
fc684593-8841-4dd1-b77c-5154b2f25bca,Hailee Haymore,F,603,1254,-0.187,-0.1611,-0.0335,-0.1533,-0.3481,-0.1868,0.1613,0.1978,0.82,0.2466,175,110,-0.0049,0.2858
65bcab7c-9c93-4dc8-a847-a34da426b933,Martina Frantova,F,2628,5053,0.03,0.0581,0.0411,0.2067,0.088,0.2478,0.1597,0.0987,1.62,-0.0821,176,500,0.0329,0.0691
1e71a00f-4ec7-4a9b-9e13-c19e90e92598,Taylor Garcia,F,163,328,-0.1737,-0.1744,-0.0869,-0.1032,-0.3481,-0.1901,0.158,0.2784,0.57,0.4776,177,25,0.0028,0.3141
b4b00d3c-1974-48f2-b74e-9cf9faa04d69,Kevin Dayan,M,731,1569,-0.0473,-0.1314,-0.084,0.0629,-0.1787,-0.0212,0.1576,0.195,0.81,0.1124,178,224,0.071,0.028
28084fc7-8653-4ff0-bc3b-1bf582d03a75,Jay Evans,M,441,931,-0.0616,-0.3792,-0.1265,-0.1599,-0.4408,-0.2864,0.1544,0.338,0.46,0.6749,179,7,0.1729,0.0734
70c18684-f615-4d05-9aa9-5cbdbd53ab9f,Carlota Trevino,F,1072,2079,0.0519,-0.0483,0.0148,0.1431,0.0036,0.1579,0.1543,0.1573,0.98,-0.1932,180,636,0.0222,0.1861
6794d224-7da3-43d9-8300-e24e731f5dea,Samantha Parker,F,2274,4458,0.0488,0.0727,0.2311,0.0441,0.1215,0.2753,0.1537,0.1041,1.48,-0.1818,181,623,0.0002,0.0782
96fa4141-9648-475f-ab95-fb6796c2f489,Sam Weinbach,M,379,753,0.0087,0.0447,0.1062,0.0994,0.0533,0.2055,0.1522,0.2131,0.71,0.049,182,307,0.2392,-0.1489
4fde43e3-433f-45df-8a9e-1f3abbf82dc8,Lorena Duknic,F,195,392,-0.0069,0.003,0.0578,0.0903,-0.0039,0.1481,0.152,0.2601,0.58,0.0981,183,239,0.1288,0.0705
5f367bee-cf3e-4aad-a6e6-72cca04d97e2,Angie Walker,F,3499,7189,0.0583,0.0923,0.2373,0.0643,0.1506,0.3017,0.151,0.0845,1.79,-0.0384,184,434,0.1268,-0.01
9eff9049-c45c-42ee-9a49-e9a797cc2116,Cailyn Campbell,F,2643,5207,0.0019,0.0127,0.1567,0.0085,0.0147,0.1652,0.1505,0.0966,1.56,-0.0952,185,522,-0.0402,0.1182
90b27004-f6bd-4a12-9cfa-acde87301310,Joel Cassens,M,300,597,-0.2438,0.1229,0.0317,-0.0039,-0.1209,0.0279,0.1488,0.2842,0.52,0.2103,186,141,0.1825,-0.0442
7886d6aa-2310-4ae8-9874-f0fc9c3e534f,James Delgado,M,3440,6581,0.0271,-0.0059,0.0785,0.0909,0.0212,0.1695,0.1483,0.0887,1.67,0.0116,187,359,0.0967,0.0016
e8dcdb9a-872b-45cd-8338-f2746bc0a0b1,Mikus Losbergs,M,348,725,-0.0518,0.1255,0.0776,0.1444,0.0737,0.222,0.1483,0.2402,0.62,-0.0833,188,502,0.0537,0.1025
fb9360bc-8a5e-4a54-a460-5a4d4541ac81,Marie Lutz,F,283,624,-0.1456,0.0212,-0.0009,0.0231,-0.1244,0.0222,0.1467,0.2451,0.6,0.3729,189,50,-0.0057,0.1638
2512a654-2feb-48f2-936e-7ddd02ca2508,Samantha Greenhut,F,158,337,-0.1779,0.1595,0.1172,0.0104,-0.0185,0.1276,0.1461,0.2942,0.5,0.1229,191,214,0.0825,0.0619
e02ba405-3969-4135-8be6-d320b09c4f3b,Salome Devidze,,575,1209,0.0491,-0.0348,0.0172,0.1431,0.0142,0.1604,0.1461,0.1781,0.82,-0.028,190,413,0.27,-0.0866
c3b08889-9218-45d7-a712-72d78dd9a0bb,Tanner Tomassi,M,876,1749,-0.0199,-0.0271,0.0435,0.0521,-0.047,0.0956,0.1425,0.1677,0.85,-0.0195,192,401,-0.1002,0.3242
dc7f6ac5-f007-4b8f-b343-95e524dc7d0a,Luc Pham,M,1588,3307,0.0309,-0.0595,0.0835,0.0303,-0.0286,0.1137,0.1423,0.1359,1.05,0.0097,193,362,-0.1506,0.2994
9647bc45-f17b-43c8-9658-32448d4d95b9,Leah Tauber,F,612,1217,0.1038,-0.0691,0.0795,0.0941,0.0348,0.1736,0.1389,0.1823,0.76,0.0321,194,333,0.1528,-0.1174
1dd5c313-10f5-4e0a-bb9b-699913a5abe8,Mary Brascia,F,3412,6893,0.0805,0.1253,0.2032,0.1412,0.2059,0.3444,0.1385,0.0843,1.64,-0.0807,195,493,-0.0336,0.0904
5358928b-dc8d-431a-a57e-0c0236b09b35,Elizabeth Skufca,F,172,298,-0.0292,-0.1584,-0.0237,-0.0256,-0.1876,-0.0493,0.1383,0.3097,0.45,0.3246,196,68,-0.0853,0.2171
6a87bc44-5190-44db-8a2f-467de4de48c6,Christa Gecheva,F,2657,5181,0.0184,0.0767,0.125,0.107,0.0951,0.232,0.1369,0.0956,1.43,-0.0045,197,386,0.0067,0.134
12890797-7355-49ca-848e-56d67e33c4de,Marianna Petrei,F,400,720,-0.1194,0.0384,0.1369,-0.0815,-0.0809,0.0554,0.1363,0.2165,0.63,-0.1349,198,573,-0.0785,0.2287
bd7773b4-7b8e-4da2-96ce-98fe3490ee93,Lindsey Newman,F,2076,4107,0.021,0.0626,0.1662,0.0532,0.0836,0.2193,0.1358,0.1066,1.27,-0.0528,199,458,-0.0112,0.0666
3cec5850-24e2-44e3-96bc-ee87aa34581d,Katerina Stewart,F,176,321,-0.0244,-0.0424,0.0234,0.0452,-0.0669,0.0686,0.1355,0.2763,0.49,-0.0146,200,398,0.1509,-0.0489
f6dd1c21-d872-42e6-a8a4-7c42d9063b74,Jes Rochefort,F,197,388,0.047,-0.2065,0.0001,-0.0244,-0.1596,-0.0243,0.1352,0.2731,0.5,0.1835,201,161,0.1244,0.0214
8ad8769e-9ecc-41dd-804f-b84e3ef90593,Sarah Hua,F,389,784,0.0421,-0.0367,-0.0968,0.2369,0.0055,0.1401,0.1346,0.2145,0.63,0.0759,202,266,0.1661,-0.1162
1bfba782-55f3-42e4-9889-9018e793c0b5,Leigh Waters,F,203,422,-0.1217,0.2977,0.234,0.0755,0.176,0.3095,0.1335,0.2609,0.51,-0.2841,203,719,0.0851,0.0431
141a5d80-7998-46e9-ac83-1019c415f2e6,Nick Petterson,M,199,385,-0.0514,-0.079,0.0157,-0.0139,-0.1304,0.0018,0.1321,0.2927,0.45,0.2926,204,83,0.214,-0.0459
c85c50d9-eaa4-4581-b6bb-583a808706bf,Kyle Koszuta,M,729,1338,0.006,0.0215,0.1668,-0.0079,0.0275,0.1589,0.1314,0.1703,0.77,-0.0344,205,425,0.1835,-0.0655
941ee654-0687-490d-b570-8e779ceff2ac,Florencia Rossi Luqur,F,291,549,0.0316,-0.0262,-0.0486,0.1824,0.0054,0.1338,0.1284,0.2275,0.56,0.0558,206,295,-0.1046,0.2321
e838b7b5-ffd5-4a47-ac0b-f748dc6841d9,David Bieger,M,463,1027,-0.0884,0.0999,0.06,0.0797,0.0115,0.1397,0.1282,0.1984,0.65,-0.0307,207,421,-0.1,0.1619
43a35ec2-3d7a-4c6f-b412-cac02d237a46,Vritti Sethi,F,312,690,-0.0153,-0.1449,0.0391,-0.0712,-0.1601,-0.0321,0.128,0.2505,0.51,0.1643,208,178,-0.0098,0.1846
47cdc6f5-3e06-4249-adde-f588681bb483,Maria Klokotzky,F,400,784,-0.0102,-0.088,0.0439,-0.0147,-0.0982,0.0292,0.1274,0.2063,0.62,0.1805,209,164,0.0447,0.1148
