p1_name,p2_name,context,games,chemistry_mean,chemistry_sd,p_positive,percentile
Juan Varon,Usama Khalid,mens,4,0.014,0.178,0.539,82.9
Nicole Conard,Estee Widdershoven,womens,4,0.01,0.18,0.522,79.3
Jonathan Truong,James Delgado,mens,4,-0.006,0.174,0.481,37.4
Tama Shimabukuro,Ryan Fu,mens,4,0.013,0.179,0.531,82.2
Ting Chieh Wei,Vivienne David,womens,4,-0.006,0.167,0.495,38.0
Tamaryn Emmrich,Genie Bouchard,womens,4,-0.009,0.181,0.481,26.2
Mohaned Alhouni,Tam Trinh,mens,2,-0.005,0.182,0.484,39.6
Grayson Goldin,Christopher Haworth,mens,12,0.027,0.186,0.534,94.2
Federico Staksrud,Tyson McGuffin,mens,8,0.004,0.183,0.508,67.1
Noe Khlif,Pablo Tellez,mens,7,0.001,0.172,0.497,58.8
AJ Koller,Brandon French,mens,3,-0.018,0.185,0.477,9.3
Riley Newman,Darrian Young,mens,6,0.011,0.187,0.511,80.4
Angie Walker,Mya Bui,womens,2,-0.003,0.179,0.493,48.4
Etta Tuionetoa,Catherine Parenteau,womens,6,-0.013,0.176,0.487,16.6
Edward Perez,Spartak Rahachou,mens,2,-0.003,0.177,0.481,47.1
Rafa Hewett,Wyatt Stone,mens,5,-0.014,0.193,0.461,14.7
Pierina Imparato,Paula Rives,womens,2,-0.007,0.193,0.482,33.6
Giovanna Morelli,Marcela Aguila Ampon,womens,4,-0.003,0.189,0.489,47.0
Lauren Hidalgo-Smith,Andi Godwin,womens,2,-0.011,0.181,0.499,23.4
Jade Rau,Brooke Caruso,womens,2,0.002,0.182,0.499,60.6
Jalina Ingram,Jaeda Minniefield,womens,2,-0.013,0.186,0.477,16.0
Elsie Hendershot,Ashley Griffith,womens,2,-0.003,0.19,0.496,49.3
Quan Do,HO Tam,mixed,3,-0.014,0.179,0.477,15.1
Thomas Yu,Albie Huang,mixed,6,0.005,0.183,0.511,69.2
Athilla Miasara Bt Azizul Azhar,Hsieh Chen-An,mixed,2,-0.02,0.197,0.466,6.5
Lê Xuân Đức,Xiao Yi Wang-Beckvall,mixed,2,-0.008,0.168,0.487,30.2
Connie Lee,Luc Pham,mixed,3,0.021,0.18,0.537,90.6
Chao Yi Wang,Armaan Bhatia,mixed,10,0.01,0.19,0.504,78.7
Sahra Dennehy,Robert Stirling,mixed,5,0.021,0.185,0.518,90.1
Wil Shaffer,Luc Pham,mens,5,-0.01,0.172,0.483,25.2
Nok Yiu Tang,Eunggwon Kim,mixed,11,0.026,0.184,0.534,93.4
Len Yang,Kara Wheatley,mixed,3,-0.001,0.173,0.511,52.4
Blaine Hovenier,Connor Garnett,mens,2,-0.019,0.206,0.461,7.2
Giang Trinh,Nicola Schoeman,mixed,4,0.02,0.176,0.545,89.6
Sarah Burr,Prycen Haas,mixed,2,-0.013,0.195,0.479,16.8
Armaan Bhatia,Federico Staksrud,mens,11,-0.029,0.186,0.439,2.0
Nasa Hatakeyama,Marco Leung,mens,5,0.006,0.18,0.504,70.6
Chao Yi Wang,Alix Truong,womens,7,0.013,0.182,0.524,82.4
Sophia Phuong Anh Tran,Sophia Nhi Huynh,womens,5,-0.004,0.175,0.485,44.0
Miyu Hazawa,Athilla Miasara Bt Azizul Azhar,womens,2,-0.015,0.188,0.476,13.7
Ting Chieh Wei,Nicola Schoeman,womens,4,-0.005,0.191,0.483,39.7
Ting Chieh Wei,Connor Garnett,mixed,11,-0.032,0.197,0.44,1.5
HO Tam,Nok Yiu Tang,womens,3,-0.006,0.179,0.488,36.6
Tama Shimabukuro,Prycen Haas,mens,7,-0.012,0.189,0.48,21.3
Jamie Haas,Tama Shimabukuro,mixed,5,0.005,0.191,0.503,68.2
Hong Kit Wong,Pui Long Fan,mixed,2,-0.004,0.171,0.491,45.3
Yufei Long,Blaine Hovenier,mixed,5,-0.028,0.185,0.443,2.1
Connie Lee,Kwan Wun Man,womens,3,-0.007,0.189,0.494,32.9
Xiao Yi Wang-Beckvall,Albie Huang,womens,2,-0.004,0.18,0.496,45.0
Sahra Dennehy,Yufei Long,womens,9,0.011,0.182,0.546,79.5
Kara Wheatley,Aiko Yoshitomi,womens,6,-0.009,0.188,0.482,29.6
Lê Xuân Đức,Hoang Nam Ly,mens,3,0.001,0.185,0.5,57.8
Kei Sawaki,Pui Long Fan,womens,2,-0.003,0.188,0.489,47.8
Rafa Hewett,Will Mackinnon,mens,7,-0.003,0.18,0.486,48.0
Parth Mody,Daniel Miron,mens,3,0.006,0.176,0.521,70.0
Tom Protzek,Louis Laville,mens,7,0.021,0.177,0.521,90.4
Ting Chieh Wei,Aibika Kalsarieva,womens,7,0.023,0.177,0.548,92.6
Samantha Buyckx,Alia Brown,womens,5,0.007,0.191,0.51,74.1
Stevie Petropouleas,Giovanna Morelli,womens,3,0.0,0.192,0.504,56.8
Jason Loyd,Michael Loyd,mens,2,-0.01,0.183,0.479,24.5
Zoeya Khan,Pierina Imparato,womens,3,-0.012,0.196,0.484,20.6
Haley Ferguson,Abigail Okelley,womens,6,-0.006,0.188,0.485,37.8
Joshua Giannelli,Thomas Romano,mens,3,-0.003,0.184,0.498,48.1
Isabella Dunlap,Christopher Haworth,mixed,2,0.013,0.179,0.52,82.3
Samantha Buyckx,Daniel Miron,mixed,9,-0.003,0.176,0.491,46.5
Tom Protzek,Giovanna Morelli,mixed,5,0.006,0.184,0.519,70.5
Zach Gonnering,Ava Ignatowich,mixed,3,-0.001,0.18,0.501,53.3
Ana Gordon,Perry Wang,mixed,4,-0.006,0.185,0.492,38.3
Ella Yeh,Michael Loyd,mixed,6,-0.001,0.188,0.493,54.4
Tatiana Ruhl,Louis Laville,mixed,2,-0.014,0.17,0.487,15.3
Jake Anderson,Keilly Ulery,mixed,3,0.003,0.176,0.503,64.0
Preston Gordon,Stevie Petropouleas,mixed,2,-0.004,0.193,0.486,45.7
Jessica Haywood,Joshua Giannelli,mixed,3,-0.004,0.194,0.481,43.0
Oscar Serra,Ashley Griffith,mixed,2,-0.012,0.196,0.489,21.2
Usama Khalid,Komal Safdar,mixed,6,-0.003,0.185,0.511,47.6
Jhonnatan Medina Alvarez,Nicole Conard,mixed,3,0.001,0.18,0.51,58.5
Luana Stanciu,Wesley Burrows,mixed,3,-0.012,0.183,0.488,21.3
Jason Loyd,Abigail Okelley,mixed,2,-0.009,0.176,0.489,27.5
Valerie R Simon,Emanuel Dickson,mixed,4,-0.012,0.194,0.486,19.6
Brie Aldridge,Louis Laville,mixed,2,-0.013,0.186,0.496,18.1
Mary McGowan,Dale Kim,mixed,4,0.018,0.186,0.52,88.0
Justin Graham,Victoria Simon,mixed,2,-0.007,0.172,0.498,34.0
Samantha Buyckx,Estee Widdershoven,womens,4,0.006,0.182,0.501,70.9
Riley Newman,Zoey Weil,mixed,6,-0.011,0.187,0.484,22.8
Andrei Daescu,Kaitlyn Christian,mixed,12,0.004,0.175,0.511,66.6
Jonathan Truong,Liz Truluck,mixed,8,0.005,0.174,0.509,69.0
Ross Whittaker,Pierina Imparato,mixed,3,0.006,0.166,0.504,69.9
Rachel Rohrabacher,Federico Staksrud,mixed,9,0.011,0.195,0.521,79.6
Ella Yeh,Andrew Caldarella,mixed,2,0.013,0.171,0.517,82.0
Max Freeman,Alex Walker,mixed,4,-0.007,0.192,0.493,33.2
Mohaned Alhouni,Martina Frantova,mixed,2,-0.019,0.178,0.47,8.0
Oscar Serra,Anne-Sophie Courteau,mixed,2,0.009,0.18,0.5,77.2
Tom Protzek,Rachel Summers,mixed,5,0.0,0.183,0.503,55.6
Nicole Conard,Pesa Teoni,mixed,2,-0.003,0.174,0.49,48.8
Juan Benitez,Ava Ignatowich,mixed,4,-0.004,0.187,0.492,46.0
Ting Chieh Wei,Anderson Scarpa,mixed,7,0.005,0.184,0.516,68.1
Edward Perez,Julia Ronney,mixed,2,-0.008,0.19,0.483,30.1
Julian Arnold,Judit Castillo,mixed,3,-0.025,0.196,0.451,3.2
Brandon French,Mehvish Safdar,mixed,2,-0.006,0.178,0.471,36.6
Lacy Schneemann,Wyatt Stone,mixed,2,0.001,0.185,0.497,57.3
Tom Protzek,Jay Devilliers,mens,6,0.016,0.188,0.539,86.0
Rachel Rohrabacher,Etta Tuionetoa,womens,11,0.01,0.19,0.531,79.1
Lingwei Kong,Rachel Summers,womens,4,-0.0,0.182,0.506,54.7
Camden Chaffin,Anderson Scarpa,mens,5,-0.022,0.182,0.469,5.5
Julian Arnold,Brandon French,mens,4,-0.005,0.182,0.485,41.1
Jaume Martinez Vich,CJ Klinger,mens,9,-0.015,0.183,0.476,13.3
AJ Koller,Connor Garnett,mens,7,0.026,0.175,0.536,93.5
Paula Rives,Brooke Caruso,womens,2,0.001,0.171,0.51,58.8
Jade Rau,Julia Ronney,womens,2,-0.006,0.182,0.493,38.6
Anna Leigh Waters,Jorja Johnson,womens,9,0.018,0.177,0.524,88.0
Catherine Parenteau,Tyra Hurricane Black,womens,9,0.017,0.182,0.526,86.6
Hannah Blatt,Angie Walker,womens,5,-0.014,0.17,0.461,14.5
Ashley Griffith,Ava Ignatowich,womens,3,0.008,0.163,0.509,75.0
Andrei Daescu,Gabriel Tardio,mens,5,-0.005,0.191,0.507,41.6
Mohaned Alhouni,Pesa Teoni,mens,2,-0.002,0.174,0.492,50.5
George Rangelov,Bret Berryman,mens,2,-0.006,0.176,0.477,37.9
Martina Frantova,Mehvish Safdar,womens,3,0.002,0.19,0.5,61.9
Kaitlyn Christian,Lea Jansen,womens,6,-0.003,0.177,0.501,47.9
Andrew Caldarella,Mota Alhouni,mens,2,-0.01,0.197,0.486,25.6
Carlos Di Laura III,Etienne Blaszkewycz,mens,5,0.041,0.189,0.574,98.1
Mya Bui,Cailyn Campbell,womens,3,-0.002,0.191,0.48,49.7
James Delgado,Gregory Dow,mens,2,-0.006,0.182,0.498,36.3
Emanuel Dickson,Jordan Chrysostom,mens,3,0.008,0.188,0.538,75.4
Jalina Ingram,Christa Gecheva,womens,3,-0.0,0.178,0.501,54.8
Chloe Igleski,Emma Nelson,womens,5,0.0,0.185,0.506,56.5
