uuid,name,gender,n_high,n_low,low,high,clutch,clutch_se,z
129b2771-34b5-4b7f-9c23-e020a6aa3e6a,Anna Leigh Waters,F,8815,19256,-0.6624579860925339,1.5056040475071444,2.1680620335996785,0.05969425413012806,36.319442552603135
6f862c1d-1317-4fe7-bdcd-64caa0dbb088,Ben Johns,M,10434,21568,-0.5698538744449604,1.2414817386410297,1.8113356130859901,0.05222856471281079,34.68093797036126
db5eef5c-99dd-49d9-bbfc-65171a366bda,Anna Bright,F,9545,20018,-0.4489082257817134,1.1943689268664666,1.64327715264818,0.05357792607042105,30.670786892503287
bd061b42-2f82-4bbe-82be-d8bcfb37f9e1,JW Johnson,M,9477,18475,-0.453584935782092,1.0501095320228857,1.5036944678049777,0.053473126292566536,28.120563955394
b51ea0fb-c243-4427-85f8-b798febb51ff,Jorja Johnson,F,8766,17805,-0.4597808264945623,0.9743710717136098,1.4341518982081722,0.0559375224198046,25.63845941271816
d50310a6-9378-4228-823f-7fb54f7bd698,Gabriel Tardio,M,9024,18045,-0.5001620911045506,0.9222309559352886,1.4223930470398392,0.054543044433520926,26.07835814470357
79a11da1-6aeb-4719-9b1e-9918e0163cec,Christian Alshon,M,8938,18175,-0.4714810330539875,0.9475274680779815,1.419008501131969,0.05405018935529946,26.253534317967
fc05556e-3e38-4a38-99c2-f855174a7c28,Hayden Patriquin,M,9301,18783,-0.43167969201652634,0.9148144626375966,1.346494154654123,0.05318699791796713,25.31622778805613
581183e8-3d9e-459e-b69f-7337d8b6f3d2,Andrei Daescu,M,9432,18834,-0.4615509853746122,0.8811190838657983,1.3426700692404105,0.052892641699194685,25.384817738472936
12d79cbe-b5c7-4504-ab8f-f352a6bb8629,Thomas Wilson,M,1772,3658,-0.47747842947166963,0.811893486795138,1.2893719162668076,0.11378643027213234,11.331508627022902
fec65f7e-f2c8-482f-ab5b-541cf53b1064,Tyra Hurricane Black,F,8137,16626,-0.39503688348307675,0.8603766996478901,1.255413583130967,0.057021522493289185,22.016486551700115
50908953-a944-4a34-898b-16af312bc814,Rachel Rohrabacher,F,7779,15826,-0.3974373167989197,0.8352639684925323,1.2327012852914518,0.05829904889764058,21.144449328080558
1728d016-1f02-4789-be73-63d12d5a5b42,Parris Todd,F,6392,13415,-0.38103089792145056,0.806207689834362,1.1872385877558125,0.0633407920727008,18.743665004901313
be33755f-9262-461b-aedd-e9a7a686a82c,Jackie Kawamoto,F,4532,9231,-0.41155769634247463,0.751675421192503,1.1632331175349777,0.07442805577766926,15.628960146557853
9b97206b-783a-4fab-85e9-45a6240325a5,Catherine Parenteau,F,8058,16303,-0.31658796379403886,0.846112180282386,1.1627001440764249,0.05751017290834579,20.217295224088875
7edb882c-6d17-4129-8208-710e3c82364c,Federico Staksrud,M,9730,19521,-0.3962416973899965,0.7397474355229197,1.1359891329129161,0.051561881975909524,22.03156846454261
f879086b-e0e5-4772-b0a6-4055c265da69,Tina Pisnik,F,7776,14956,-0.3338186086728143,0.7796916069811823,1.1135102156539967,0.058204796731637365,19.13090120025701
6cae3a50-eee6-45ea-8b28-85ef9c50e3c4,Jade Kawamoto,F,4434,8896,-0.3326204473011156,0.7571419123049274,1.089762359606043,0.075074118262503,14.515819630349794
2c4de762-88d6-47c3-8b2b-af562c5d1f93,Danni-Elle Townsend,F,1395,2668,-0.4020165217399878,0.6301323094636709,1.0321488312036586,0.1283046330634837,8.044517228718957
b9bacc1e-29b5-4a92-a9c1-24e08ac72215,Sofia Sewing,F,902,1753,-0.3497381097868858,0.6753735100004227,1.0251116197873085,0.15274737272804798,6.7111571314056
05b194b3-db88-4f77-a26f-5ef5cfbf6146,Riley Newman,M,5622,10903,-0.3609022735050807,0.6613739699014595,1.0222762434065402,0.06693203907189825,15.273346779535782
52690a0c-ed4a-4e0b-bf69-4ef416cf7d55,Eric Oncins,M,5519,10675,-0.3509080140489308,0.6670011242959282,1.017909138344859,0.06875889439582906,14.804035860218917
3af01041-5679-400a-87b8-12c01db8cec4,Kate Fahey,F,5084,10246,-0.31535529172521265,0.698709520274523,1.0140648119997357,0.07103472505879037,14.275620989036936
295e343a-31a0-4e1d-a286-d62592291435,Jay Devilliers,M,5593,10938,-0.37244646096015815,0.6393447516224805,1.0117912125826387,0.06731425845516813,15.030860263527977
ead35052-7367-4296-96d4-064f546cc2b9,CJ Klinger,M,5909,11635,-0.3816349546078266,0.5761723573152736,0.9578073119231002,0.06573876344503976,14.569901557759989
ff38654d-daae-4bad-a1a7-690e4e5706eb,Connor Garnett,M,5976,11634,-0.29059467445865306,0.6663124655914388,0.9569071400500918,0.06484993614972395,14.755714451912612
676b1cbc-766c-4616-bf39-1787ffd8c72a,Etta Tuionetoa,F,5816,12174,-0.2740164651685607,0.6724729017968076,0.9464893669653683,0.0661086915567616,14.31716987096474
a000a067-1bf1-442f-a961-e6c97cb50006,Nicolas Acevedo,M,1092,2124,-0.3837447119383263,0.5491373994530067,0.932882111391333,0.1375303700445804,6.783098969987063
1bb8b2c1-ca6f-45ac-afdd-fab7e77d69d4,Noe Khlif,M,5647,10921,-0.3155727706003243,0.614455903493514,0.9300286740938383,0.06749862655552102,13.778482934446714
8f521dcc-1cb5-4c8d-933c-af6b267bd395,Meghan Dizon,F,6385,12578,-0.2880423759099202,0.6412849757990773,0.9293273517089975,0.06353216088232312,14.627667921296363
1de884f8-7bf7-4b49-9de8-3f1fd74cabd6,Dylan Frazier,M,7022,13649,-0.29812034112000363,0.6188174529332979,0.9169377940533016,0.060487201417980814,15.159203477063608
89843e44-48fd-4a3f-b8c0-5f5aa6ae5741,Dekel Bar,M,6730,12892,-0.286381390866099,0.6042588068617789,0.890640197727878,0.06189506786152534,14.389518074694765
b1ab7d76-a859-4136-8405-3ed7c9be287a,Mari Humberg,F,4520,9314,-0.2892110311603005,0.5923166521489764,0.8815276833092769,0.07459714900032367,11.817176596192061
d0f19d1e-2a6e-4eb3-b10c-1311edd599a8,Will Howells,M,1793,3663,-0.3526882045615266,0.5143061001892091,0.8669943047507357,0.11245943001726635,7.709396220642613
dbcb41e9-e983-410b-bc23-d184d034cfc0,Tyson McGuffin,M,6092,11396,-0.27686129899061607,0.559823050240547,0.8366843492311631,0.06453736067995824,12.964340971120489
afc0bfc9-8cd8-4600-bd45-681092186db3,Vivienne David,F,3767,7640,-0.25383751758658335,0.5732523059509121,0.8270898235374955,0.08117904270725153,10.188464854410183
a3ed7970-35d2-485c-8285-187c298a2d83,Lacy Schneemann,F,5657,11543,-0.24798404934569476,0.5755585554127575,0.8235426047584522,0.06689853662556638,12.310323159501246
8160ad59-4654-46b1-b229-8d5f2a9a45f9,Hunter Johnson,M,4733,9287,-0.28269096271071587,0.525503657311676,0.808194620022392,0.07241361605250723,11.160810135988356
14d61e81-14d5-4cb3-ae33-d427fbc1b4f6,Quang Duong,M,2865,5662,-0.294543396081627,0.505752226821579,0.8002956229032061,0.09218161308264888,8.68172725710138
cc8832b9-9a8f-4cbc-8eff-b20e9a7ff09a,Jaume Martinez Vich,M,6021,11957,-0.283064558893537,0.49783661703527793,0.7809011759288149,0.06450058634136503,12.106884917230795
7319013d-d511-4aa5-a356-4aa2cccf94f5,Lea Jansen,F,6794,13705,-0.23552908916713222,0.5424133788470692,0.7779424680142014,0.06151113034772219,12.647182121617593
ff789b9c-80c4-442c-b97e-2e2311298cfb,Vivian Glozman,F,2381,4957,-0.257678956232139,0.4972916738757692,0.7549706301079082,0.09968455815571929,7.573596593853114
759ecf95-26a6-4ffe-bb8b-035d3ec05f31,Matt Wright,M,4462,8619,-0.2607544495393996,0.49339038174326183,0.7541448312826614,0.07475511488040018,10.088203763571345
3a43c56f-b9d8-4e72-ae8a-58fd69291946,Jack Sock,M,4382,8391,-0.29744127305732243,0.45489561272744766,0.7523368857847701,0.07563122175357596,9.947437954077456
0c1bb94d-3af2-42f4-b938-d712c707ace4,Callie Smith,F,5687,11482,-0.19919203658106233,0.5373502861785422,0.7365423227596045,0.0670165624851723,10.990452142670964
736475dd-7ccd-40d8-8b43-8c2d9ef9e674,Maggie Brascia,F,3547,7060,-0.22835224572259424,0.49998671465380007,0.7283389603763943,0.0830496246501549,8.769924770214308
655e0349-7e66-4233-b999-b6cca2298f9b,Yana Newell,F,264,489,-0.29248184187069803,0.3961510643149389,0.6886329061856369,0.24365605575774568,2.8262499121725426
8e2f9629-19d0-409d-81dc-b64fe2f3d3ff,Jessie Irvine,F,6455,13058,-0.22206651992588516,0.46438086005579315,0.6864473799816784,0.06281488227570829,10.928101034540036
ba491f1c-0112-47a8-a348-4695289e958a,Augustus Ge,M,5440,10812,-0.26809062246441284,0.4161574644846775,0.6842480869490903,0.06765360148805898,10.113993518436144
ce4f0e14-80ea-4ed0-a81c-7341d356d427,Yuta Funemizu,M,1282,2323,-0.2979407384241977,0.36974222055706985,0.6676829589812676,0.13213818355711965,5.052914615650418
33292af3-984d-4752-8d18-b3a5c147e9fe,Armaan Bhatia,M,1680,3434,-0.2896200711468494,0.37104035896940746,0.6606604301162569,0.1176973155116604,5.613215792086647
1d51becb-4ea0-4878-9660-e3fd2dfaa0ea,Ewa Radzikowska,F,2139,4170,-0.25689603361434915,0.39985420426138873,0.6567502378757379,0.10538333632023467,6.232012202384935
4057f30d-d42a-4189-a158-11576fb5f52a,Blaine Hovenier,M,4528,8836,-0.20547561227479497,0.4488605770378583,0.6543361893126532,0.0751643781991641,8.705402811672965
52726ab1-2ac9-46c0-be90-6b0e7a2d56eb,Pablo Tellez,M,6204,12238,-0.24851222109243465,0.4056165694852996,0.6541287905777342,0.06365463114421105,10.276216809673913
efe9989b-5864-48c2-806c-06697024e1da,Allyce Jones,F,5544,10911,-0.2260941014149523,0.42178397985499994,0.6478780812699523,0.06865905074622762,9.436164267178556
5c817399-aea7-481d-9a83-aab7431eabc1,Alex Emery,M,482,878,-0.3313504573407305,0.29868445167450697,0.6300349090152375,0.19991493875303834,3.151514904013956
2aa8ced3-d599-4c83-86dd-ecc80196833b,Luca Mack,M,1078,2224,-0.26779793550715736,0.3532034170476641,0.6210013525548215,0.15266412604143484,4.067762143322882
7f36e416-0907-43b2-8ec4-e9533088e30f,Bobbi Oshiro,F,774,1509,-0.14515022232977542,0.47264202342037864,0.6177922457501541,0.16643070540519322,3.7120088161981486
f90428f0-e4a3-4a08-a664-518ba7f188d2,Jack Munro,M,481,1006,-0.3086396176522801,0.3072726585948824,0.6159122762471625,0.1912537459190363,3.2203932701422615
6876576c-b20e-47e3-99e4-d32759cc9f48,Patrick Kawka,M,901,1661,-0.21857602421835984,0.3940976899695941,0.6126737141879539,0.15797672073582733,3.8782531459966334
62955f38-bdf5-46af-9622-13c7afe90619,Jonathan Truong,M,2510,4987,-0.2183313300996288,0.3803376160381477,0.5986689461377765,0.09787928908770516,6.116400637129032
20684550-cb89-4ea2-9e2f-0f44eb920b45,Chao Yi Wang,F,4455,8686,-0.18398514177556813,0.405636615624237,0.589621757399805,0.07512865413743694,7.848160787243411
4af4d4d1-9f87-4dc7-95f2-b10751d44c15,Tama Shimabukuro,M,2460,4672,-0.1958111696775642,0.3897892122552762,0.5856003819328404,0.1026755182494786,5.703408094906929
06dc9b8a-5c01-49cf-bb4d-70d7b5f85acf,Brooke Buckner,F,4195,8141,-0.16886949823260103,0.41411681012507895,0.58298630835768,0.07696734232518884,7.574463282031346
646f7432-e6ad-4ccf-95ee-a0e5d9514d28,Alix Truong,F,4646,8985,-0.2212407723013715,0.35708341394680904,0.5783241862481805,0.07417416665167646,7.796841034480424
2856d69d-887b-4e89-a5c9-975f581f84a0,Len Yang,M,1867,3795,-0.24321995125588078,0.33296548884502486,0.5761854401009057,0.11824383731110123,4.87285809733114
051f5c82-82ce-4ab8-b4f8-36976638a89b,Sahra Dennehy,F,1218,2252,-0.21022514721860308,0.3622211253211547,0.5724462725397578,0.14036408388954144,4.078295933525562
4b6abf90-6e87-49af-b365-0c6135b55a5f,Erik Lange,M,204,375,-0.2751099052558846,0.2923783884526301,0.5674882937085146,0.24711915118697572,2.2964156803822164
f86cff72-5f9c-40b1-9f28-f28aafae245f,Wyatt Stone,M,3712,7284,-0.17831983150225758,0.3862650730453664,0.564584904547624,0.0824698040452101,6.845959088712246
504e8c08-caf6-4db8-b454-11ffa321261c,Lucy Kovalova,F,3653,7423,-0.15416441363175162,0.4043674507426831,0.5585318643744347,0.08151569893381108,6.8518318763107215
719e2d3b-d10d-402d-a195-41f072214679,Isabella Dunlap,F,2350,4639,-0.22543573949814152,0.3310657261491038,0.5565014656472453,0.10344776496928851,5.37954073548577
20945292-032a-47f1-93c5-d44ada6e4783,Yufei Long,F,1080,2163,-0.18307009636215887,0.3734165679417446,0.5564866643039035,0.14770304300174755,3.7676046003826706
c18fb17d-e0bb-415c-901b-fa2f928ab22c,Harsh Mehta,M,413,837,-0.16330214309345686,0.38181639306677045,0.5451185361602273,0.2123366269612584,2.567237428423906
99b25b49-2a51-412d-9fbf-e1b6804acce0,Camden Chaffin,M,1431,2963,-0.22884497545355834,0.3161930383086493,0.5450380137622076,0.12453854421342489,4.376460454107782
7925aefe-e260-4b83-8bfc-214da1d14fb5,Travis Rettenmaier,M,3215,5958,-0.17321131690362662,0.36877964955529063,0.5419909664589173,0.08798184092286492,6.160259444151543
9decd87b-03ac-4d79-a1e7-d03ca3f7519b,James Ignatowich,M,4769,9064,-0.1903537942838814,0.34869184093733874,0.5390456352212202,0.0722695320893571,7.458822821140192
88fb0858-b9c3-4620-9408-0dda0eb241ef,Tyler Loong,M,4757,9036,-0.19997435411400424,0.3374209177821093,0.5373952718961136,0.07270888858722124,7.391053313261097
ca3c21b0-a715-40fd-bf00-c81e22d7da11,Daniel De la Rosa,M,2531,5026,-0.2444383539093658,0.29149803549549635,0.5359363894048621,0.09663754341042799,5.5458403689826214
e96d9339-cfb6-473d-bcb3-23f2887a3e0f,John Lucian Goins,M,1764,3584,-0.24640033121868182,0.28870712217296457,0.5351074533916464,0.11986650101923094,4.464195157459345
eb14fc6e-ede1-4999-bec3-e36695e7f94e,Milan Rane,F,4314,8637,-0.13187068547313077,0.4013396129505648,0.5332102984236956,0.07654646875014585,6.965837969144457
3270dc72-53b7-4d35-aa4c-7f8b7b6bf905,Matthew Barlow,M,506,1101,-0.26817015404427175,0.2608421190531387,0.5290122730974105,0.20216033762200683,2.616795556042953
3e6b668a-8d26-4424-9420-3ceb18486b65,Daria Walczak,F,653,1259,-0.2050393735953326,0.32200695621848624,0.5270463298138188,0.1692029139321076,3.114877383407802
698c5236-e88f-411c-b44f-e54f16b2d6b5,George Wall,M,530,1063,-0.20500305270153862,0.3189000950778751,0.5239031477794137,0.19433704904566354,2.6958480143243904
b03ff4de-9b8f-46a8-a530-d8f19e9d6ec9,Max Freeman,M,3623,7066,-0.1332265899201988,0.3808919161439528,0.5141185060641515,0.082098670729016,6.262202560637166
29e8121d-6f86-4192-b7af-ab05b77b89fe,Ting Chieh Wei,F,2457,4854,-0.21309701879915618,0.2979337301113927,0.5110307489105489,0.10034447040756361,5.092764422742214
30eb9a2b-1570-473f-8cf1-0f7c9d21b303,Zane Navratil,M,3964,7792,-0.16262480747222421,0.3457458719307652,0.5083706794029894,0.07837895649426575,6.4860608273112454
2bfe44bb-d558-411f-abeb-c8522dd42ce9,Julian Arnold,M,4239,8400,-0.19516287430148066,0.3108090842860066,0.5059719585874873,0.07595423468668036,6.661537183208781
a226291c-c48b-408b-a846-f45400d313a9,Alexa Schull,F,809,1581,-0.06475852190018555,0.4403821762603601,0.5051406981605456,0.1629213730824068,3.100518296669657
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,M,460,849,-0.2940898233668691,0.20860976940168058,0.5026995927685497,0.2134735342290963,2.354856748795196
bf84d952-c6a8-4494-943d-064b223e764f,Estee Widdershoven,F,1366,2776,-0.1796537049344051,0.32278982152616775,0.5024435264605729,0.1337212063111975,3.757396005621432
e9849183-4693-4340-abf5-f4b6f3cb226f,Martin Emmrich,M,3555,6995,-0.16416575687408297,0.33404871576641293,0.4982144726404959,0.08356964640799688,5.96166783102269
9ce32de7-16c9-4786-a7b0-8c1c2c623d69,Rafael Lenhard,M,1663,3327,-0.25138880307418193,0.2457800222906413,0.4971688253648232,0.11972583165737304,4.152561051215769
7af5cd0a-26b8-4424-b743-ed83d4a1c201,Richard Livornese Jr,M,311,608,-0.3022962007825484,0.18972420075427557,0.4920204015368239,0.23199805910533297,2.1207953352464655
1d701c30-6b5d-485f-ae97-60f3b0c50896,Zoey Weil,F,2462,4951,-0.1845041139806943,0.29034483054826066,0.474848944528955,0.09993664259932628,4.751499872101529
a51b59c5-1a13-4472-821a-eb9866e72adf,Joseph Wild,M,463,938,-0.2723019652306863,0.20044865504410136,0.47275062027478765,0.19734277598987965,2.3955810791829126
a498be96-114c-4857-9d60-4ff2a3e89434,Collin Shick,M,1888,3467,-0.20260750612055978,0.26811443301296956,0.47072193913352933,0.11398672573579688,4.129620673766769
34049405-b415-4f3a-aade-5be0111ac7db,Bruno Faletto,M,628,1259,-0.28479311329295615,0.1812821834021595,0.46607529669511566,0.1827454677548008,2.550406871487907
a65a8877-2c30-4964-8b0c-52e92ecfab5c,Sophie Abrams,F,277,530,-0.2976197194561395,0.1638824047667306,0.4615021242228701,0.23145129165806014,1.9939492275751947
6160a7c7-6b90-41f1-96d3-af5fa1623ca5,Collin Johns,M,4899,9485,-0.13240947825023663,0.3290145697262937,0.46142404797653036,0.07145383247123495,6.457652893038103
43df1205-e834-4427-9f1a-4e173bf93296,Grayson Goldin,M,2096,4237,-0.1819612057988556,0.27422336004784625,0.45618456584670186,0.11295075317775552,4.038791712426958
c2a34b34-0ed2-4d7d-8ec9-3b0cd3d9233b,Randy Blanco,M,281,523,-0.08829620433916505,0.367401796411343,0.45569800075050804,0.23326390906820293,1.953572683278958
d3e486f2-7c25-4bcf-b9dd-81c14f644f60,Etienne Blaszkewycz,M,1574,3147,-0.17689682345322422,0.2750248397903673,0.4519216632435915,0.1294673278204493,3.490623239481202
fa8d5d28-d8f5-4996-8c35-0f4ca3c35bae,Anderson Scarpa,M,3669,7599,-0.1715785771278327,0.27169626341934494,0.44327484054717764,0.08294734028217671,5.344051286505521
74afd19c-8f82-4ca2-9345-e4d693111033,Marshall Brown,M,2770,5583,-0.20140556945861465,0.23645219536880502,0.43785776482741967,0.09582724447009737,4.5692409006298
925c1306-6b3b-4510-8482-f34168a0842a,Roscoe Bellamy,M,3553,6833,-0.20867428812313127,0.22134805225446108,0.43002234037759235,0.08361422612551055,5.1429327317112286
aec5d8be-9ce0-4cc5-98a4-140fad555fe0,Donald Young,M,2831,5728,-0.18419661647062513,0.2455523064647822,0.42974892293540734,0.09368720462442312,4.587061004308981
461f063e-a587-4638-bad9-421ff33d91d7,Genie Erokhina,F,4071,8295,-0.14183404391062412,0.28462579971798196,0.4264598436286061,0.077930913213615,5.4722808452102285
4fdcaa8b-8ebf-4cba-b759-d7c8e9d55ec0,Elliott Schupp,M,336,674,-0.18722170482642855,0.2295368254797674,0.4167585303061959,0.2226348083867526,1.8719378758698824
f4c43443-fdff-4344-b291-274cfd26361e,Juan Benitez,M,2191,4173,-0.11600400210853376,0.2846852572699845,0.4006892593785183,0.10900949794889328,3.675727958735969
a067b12b-b26b-4a30-aed8-0f707c52beaa,Mark Dancuart,M,423,783,-0.13807048245226897,0.2585198238981145,0.3965903063503835,0.20357182698343235,1.948159095623089
06ba18e0-687b-4aa3-822d-1c86981f576b,Rafa Hewett,M,4243,8350,-0.10335644162214004,0.2778060106076432,0.38116245222978323,0.07701929598162974,4.94892153156913
84bc805f-1c7a-4151-8c50-f3236805edea,Aanik Lohani,M,764,1475,-0.17218494908908072,0.19287292913600756,0.3650578782250883,0.16806566357966982,2.1721145797995574
07ba5aa2-4581-4f2e-a62a-ec802353725c,Irina Tereschenko,F,500,972,-0.20942563747551482,0.15161900630213415,0.361044643777649,0.1879173929351556,1.921294448259157
763b4d27-8140-47cd-86f5-982706cd4ebb,Michael Loyd,M,3851,7636,-0.13444589878018307,0.2234283510817153,0.35787424986189836,0.08099690096908722,4.418369660815571
55ed7e0a-ff2d-4ac2-aad6-b6772ef4f448,Layne Sleeth,F,2768,5307,-0.11403804247920052,0.2363800598049911,0.3504181022841916,0.09558657663054024,3.665976067315626
6b432472-f73b-4f2b-b65d-5848657d117b,Amber Policare,F,396,760,-0.21301290752621516,0.12897924087646462,0.3419921484026798,0.2184301215109166,1.5656821780671302
585c0024-286f-4489-ab4e-ab713ed71252,Ryan Dawidjan,M,233,385,-0.2828332426255432,0.05803750432474632,0.3408707469502895,0.2658634172859406,1.282127305930463
d45a3391-82f4-45d0-ba66-f1901854a8d0,Darrian Young,M,3623,6936,-0.10020867778601032,0.2395344290938423,0.3397431068798526,0.08340172447655804,4.073574125860493
602ac701-c27e-408d-9e4e-1f7c02578def,Tam Trinh,M,873,1775,-0.13464251658015866,0.20442371553233318,0.33906623211249187,0.15769753718477486,2.150104802938086
30d6d999-b324-4744-b08c-8309e83c57b0,Naveen Beasley,M,1197,2397,-0.17531908305862284,0.1601988894851934,0.3355179725438162,0.14732361923414106,2.277421463632239
66a6c35b-33a2-4a23-b5db-fa53c96d643a,Kaitlyn Christian,F,4656,9637,-0.11840924607493038,0.2157579041597939,0.33416715023472426,0.07310572949911939,4.571011773280363
e21cb6e0-aabb-43b2-a112-c0a0a59081bf,Oliver Frank,M,430,831,-0.2526102355176444,0.08062771156375217,0.33323794708139653,0.22248401618173572,1.497806237052066
1bfba782-55f3-42e4-9889-9018e793c0b5,Leigh Waters,F,203,422,-0.10132523753711906,0.2248494322359742,0.3261746697730933,0.26135017315011305,1.2480369377285496
7cb07784-a295-4038-b712-ec86ecd70c39,Michelle Esquivel,F,1127,2318,-0.08378597452347736,0.24224945903000716,0.3260354335534845,0.14046291960014398,2.3211494854414965
524b89ad-b76b-40b4-a0db-736bdc7b8adb,Hien Truong,M,400,770,-0.11364130767456085,0.2112364592110914,0.3248777668856523,0.21160826547089118,1.535279192250373
76419f3a-712c-4241-8940-6f9bda847ba7,Lauren Stratman,F,3851,7792,-0.118060223108773,0.20585075158322122,0.3239109746919942,0.08112109418207379,3.992931529806366
1e538b1f-66e9-4166-ac60-3aef311ee0b5,Jada Bui,F,810,1577,-0.18873082466039487,0.1305402473770499,0.31927107203744476,0.16344930921524942,1.9533338719528681
3d9c8684-953f-4008-b355-b6104ee56a5b,Connor Mogle,M,2097,4145,-0.06890719226063631,0.2502140014670294,0.3191211937276657,0.1146954557000138,2.7823351132788368
dcd029fb-2814-401b-a1cb-0c4269d9954b,Allie Reichert,F,689,1438,-0.2726823708818719,0.04435448596690497,0.3170368568487769,0.18174774084608653,1.7443785291243883
8c94d7b2-0dce-455e-916f-e35927d53547,Thomas Yu,M,932,1885,0.008814830618683184,0.3110359263392335,0.30222109572055034,0.15962906971748372,1.8932710455271726
2177a8cd-bc2d-4dfd-a6ed-e80eb7bf1cc6,Luke Williams,M,262,459,-0.13319220256563158,0.1676966934164604,0.300888895982092,0.27570545500377813,1.0913418306430274
6794d224-7da3-43d9-8300-e24e731f5dea,Samantha Parker,F,2274,4458,-0.16074181536673554,0.1344971416636304,0.29523895703036596,0.10442180798742269,2.8273687529517457
c84377c6-b0ca-42dd-bc1a-2fd3d3c4ef9f,Ryan Torresin,M,623,1201,-0.11407506079701334,0.17856808111667039,0.29264314191368374,0.19443816509087675,1.505070477171536
e8dcdb9a-872b-45cd-8338-f2746bc0a0b1,Mikus Losbergs,M,348,725,-0.13226601687112974,0.15979933374123043,0.29206535061236016,0.24018868591200673,1.2159829656562529
4b52c4a5-80c7-49e1-9728-460a9d242392,Phillip Locklear,M,689,1384,-0.2093959904196479,0.07950882503076462,0.2889048154504125,0.17972729072322075,1.6074621404899754
